Name,Goals,Big chances missed,Successful dribbles %,Total shots,Headed goals,Set piece conversion %,Tackles,Interceptions,Penalty committed,Clearances,Errors lead to goal,Dribbled past,Big chances created,Assists,Total passes,Accurate passes %,Accurate final third passes,Accurate long balls %,Saves,Clean sheets,Penalties faced,Penalties saved,Goals conceded inside the box,Goals conceded outside the box,Yellow cards,Red cards,Aerial duels won %,Total duels won %,Was fouled,Fouls,Appearances,Age Range,Position
Samuel Di Carmine,0.14,0.31,16.67,1.66,0.03,0,0.24,0,0.03,0.72,0,0.17,0.03,0.03,11.45,64.46,3.72,69.23,0,0.03,0,0,0.72,0.17,0.07,0,51.61,41.03,0.83,1.52,29,3,4
Simon Sohm,0,0.07,42.11,0.48,0,0,0.93,0.19,0,0.26,0,0.3,0.15,0.11,21.7,83.62,7.7,80,0,0.07,0,0,0.56,0.04,0.19,0,34.88,42.36,0.48,0.89,27,1,3
Alessandro Salvi,0,0,66.67,0.48,0,0,1.33,1.33,0,1.43,0,0.67,0.19,0.05,32.1,70.62,5.86,37.97,0,0.14,0,0,1,0,0.38,0.05,57.45,53.75,1,1.57,21,3,2
Joaquín Larrivey,0.12,0.06,40,0.45,0.06,0,0.42,0.18,0,0.85,0,0.15,0.03,0,14.18,63.03,2.82,32,0,0.03,0,0,0.64,0.09,0.09,0,48.03,46.58,0.45,0.7,33,3,4
Nik Prelec,0,0.17,37.5,0.67,0,0,0.25,0.08,0,0.08,0,0.25,0.08,0.17,11.92,65.03,3.17,75,0,0,0,0,0.25,0,0,0,41.3,40.66,1.17,0.92,12,1,4
Salvatore Molina,0,0,60,0,0,0,1.15,0.15,0,0.38,0,0.69,0.15,0.15,15,83.08,2.92,58.82,0,0.08,0,0,0.38,0.15,0,0,33.33,54.17,0.38,0.08,13,3,3
Giuseppe Mastinu,0,0.04,54.55,1.08,0,0,0.88,0.5,0,0.62,0,0.58,0,0,16.92,69.77,3.77,38.67,0,0,0,0,0.58,0.08,0.27,0,50,43,0.12,0.77,26,3,3
Stanko Jurić,0,0,38.89,0.47,0,0,1.47,0.6,0,0.97,0,0.57,0.1,0,33.6,81.94,5.73,60,0,0.13,0,0,0.8,0.03,0.23,0,55.65,49.19,0.23,1.03,30,2,3
Marco Curto,0.06,0,40,0.32,0,0,1.53,1.03,0,2.15,0,0.62,0,0,25.21,73.86,3.65,40.41,0,0.18,0,0,0.53,0.12,0.12,0.06,43.75,49.73,0.38,0.82,34,1,2
Andrea Papetti,0,0.1,57.14,0.15,0,0,1.4,1.55,0.05,3.4,0.05,0.35,0,0,45.45,84.16,2.15,36.84,0,0.1,0,0,1.5,0.1,0.25,0.05,42.17,52.57,1.25,1.1,20,1,2
Mario Gargiulo,0.04,0.08,41.67,0.96,0,0,1.17,0.5,0.04,0.79,0,0.54,0.08,0,23.17,75.18,6.13,38.71,0,0.04,0,0,0.75,0.08,0.08,0,52.08,50,0.71,1.13,24,2,3
Tommaso Silvestri,0,0,66.67,0.28,0,0,0.45,1.38,0,2.72,0,0.1,0,0,27.52,79.57,1.28,34.68,0,0.24,0,0,1.1,0.07,0.24,0,66.04,59.76,0.55,0.97,29,3,2
Alessandro Gabrielloni,0.14,0.1,27.27,1.17,0.07,0,0.38,0.03,0,0.38,0,0.1,0.07,0.03,6.52,65.61,2.28,57.14,0,0,0,0,0.21,0.07,0.1,0,33.33,37.57,0.86,0.86,29,2,4
Jacopo Segre,0.12,0.06,50,0.91,0.06,0,0.68,0.41,0,0.41,0,0.53,0,0,18.29,81.03,5.56,50,0,0.12,0,0,0.74,0.15,0.18,0,44.74,47.88,1.12,1,34,2,3
Raúl Asencio,0.12,0.29,50,1.47,0,0,0.41,0.18,0,0.47,0,0.24,0.12,0.06,11.47,56.41,3.53,66.67,0,0,0,0,0.65,0.12,0.12,0.06,49.56,45.41,1,1.24,17,2,4
Edoardo Masciangelo,0,0,54.55,0.53,0,0,0.63,0.74,0.05,0.79,0,0.32,0.05,0.11,20.89,76.32,4.79,44.83,0,0,0,0,0.42,0.11,0.16,0,66.67,55.41,0.79,0.63,19,2,2
Luca Lipani,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0.5,3,100,1,100,0,0,0,0,0,0,0,0,0,25,0,0.5,2,1,3
Anthony Fontana,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,1,1,3
Fabio Parravicini,0,0,0,1,0,0,0,1,0,0,0,0,0,0,5,60,0,100,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3
Dario Sits,0,0,100,0.5,0,0,1,0,0,0,0,0,0,0,3.5,28.57,0,0,0,0,0,0,0,0,0,0,66.67,75,0.5,0,2,1,4
Elvis Kabashi,0,0,100,0,0,0,1.5,0,0,0.5,0,0,0,0,6.5,61.54,0.5,50,0,0,0,0,0.5,0.5,0,0,100,72.73,1.5,1.5,2,2,3
Noam Baumann,0,0,0,0,0,0,0,0,0,1,0,0,0,0,31.5,82.54,0,45,2.5,0,0,0,1.5,0,0,0,0,100,0.5,0,2,2,1
Luca Maniero,0,0,0,0,0,0,0,0,0,2,0,0,0,0,25.5,62.75,3,50,2,0.5,0.5,0,1.5,0,0.5,0,0,0,0,0,2,2,1
Christian Capone,0,0,0,0.75,0,0,0.25,0.25,0,0.25,0,0.25,0,0,11,84.09,4,80,0,0,0,0,0.5,0,0,0,50,30,0.25,0.75,4,1,3
Mauro Vigorito,0,0,100,0,0,0,0,0,0,0.75,0,0,0,0,19.25,68.83,1,52.94,2,0.5,0,0,1.5,0,0,0,0,100,0.5,0,4,3,1
Kevin Vinetot,0,0,0,0.17,0,0,0.33,0.83,0,3.5,0,0.67,0,0,26.17,90.45,1.33,60,0,0.17,0,0,1,0.17,0,0,46.15,39.13,0.17,0.5,6,3,2
Nicholas Bonfanti,0.23,0.17,50,1.6,0.07,0,0.2,0.03,0.03,0.3,0,0.03,0.03,0.03,6.7,62.19,2.07,42.86,0,0.03,0,0,0.5,0.07,0.03,0,36.67,36.11,0.43,0.8,30,1,4
Edoardo Duca,0,0,44.44,0.67,0,0,0.95,0.67,0,0.38,0,0.43,0.1,0,15.48,81.23,5.29,30,0,0,0,0,0.62,0.1,0.1,0,60,51.77,1.19,0.9,21,2,3
Georgi Tunjov,0,0,52,0.74,0,0,0.48,0.22,0,0.39,0,0.48,0.13,0.04,11.43,74.14,3.57,65.22,0,0,0,0,0.3,0.04,0.09,0,52.63,41,0.3,0.65,23,1,3
Luca Magnino,0.11,0.11,37.5,0.72,0,0,1.47,1.03,0.03,1.06,0,1.06,0.06,0.06,29.94,79.5,8.44,50,0,0.19,0,0,1.11,0.17,0.14,0,47.57,46.18,1.31,1.53,36,2,3
Gianluigi Buffon,0,0,100,0,0,0,0.06,0,0.06,0.82,0,0.06,0,0,25.29,63.26,0.59,34.03,2.24,0.24,0.18,0,1.18,0.12,0,0,100,80,0.06,0.06,17,3,1
Marco Olivieri,0.08,0.2,54.29,1.52,0,0,0.32,0.08,0,0.04,0,0.24,0.04,0,9.76,69.26,4.52,50,0,0,0,0,0.68,0.2,0.24,0,20,39.01,0.88,0.88,25,1,4
Luca Lezzerini,0,0,0,0,0,0,0,0,0,0.81,0,0,0,0,21.81,67.62,0.5,42.35,2.5,0.19,0.13,0.06,1.25,0.25,0,0.06,100,100,0.38,0,16,2,1
Federico Proia,0,0.05,54.55,1.23,0,0,1.32,0.77,0,0.27,0,0.68,0.05,0,16.73,79.35,3.41,55.56,0,0,0,0,0.64,0.09,0.18,0,39.47,42.76,0.55,1.05,22,2,3
Dennis Johnsen,0.09,0.21,34.07,0.82,0,0,0.48,0.21,0,0.15,0,0.48,0.18,0.15,14.67,66.94,4.76,48.89,0,0,0,0,0.61,0.12,0.15,0,38.81,35.41,0.55,0.76,33,2,4
Claud Adjapong,0.04,0,37.04,0.67,0,0,1.46,0.83,0,0.92,0,0.54,0,0,15.79,71.24,2.58,39.29,0,0.08,0,0,0.75,0.04,0.13,0,45.83,56.55,1.08,0.42,24,2,2
Massimiliano Mangraviti,0.07,0.03,100,0.28,0.03,0,0.72,0.38,0,2.48,0,0.28,0.03,0,41.83,82.36,4.34,47.17,0,0.14,0,0,1.17,0.1,0.21,0.03,59.21,56.62,0.34,0.62,29,2,2
Emanuele Cicerelli,0,0.03,43.48,0.45,0,0,0.59,0.1,0,0.34,0,0.41,0.1,0.03,9.17,77.44,3.41,58.33,0,0,0,0,0.24,0,0.03,0,45,45.67,0.79,0.55,29,2,4
Gabriele Gori,0.09,0.06,33.33,0.97,0.03,0,0.44,0.03,0,0.21,0,0.26,0.06,0.03,8.18,62.23,2.29,14.29,0,0,0,0,0.41,0.09,0.03,0,49.15,44.39,0.56,0.62,34,1,4
John Björkengren,0,0,46.67,0.35,0,0,0.82,0.59,0,1.06,0,0.47,0.18,0.12,26.94,81.22,5.24,44.83,0,0.06,0,0,1.24,0.06,0.18,0,45.65,45.61,0.59,1.06,17,2,3
Federico Giraudo,0,0,61.11,0.21,0,0,1.18,0.93,0.04,1.57,0,0.82,0.07,0.04,28,78.57,6,47.52,0,0.14,0,0,0.71,0.07,0.11,0.04,60.61,54.38,1.21,1.14,28,2,2
Miloš Bočić,0,0,37.5,0.25,0,0,0.17,0.17,0,0.08,0,0,0.17,0.08,5.58,74.63,2.17,66.67,0,0,0,0,0.25,0,0.08,0,66.67,54.55,0.92,0.58,12,1,4
Giuseppe Di Serio,0.19,0.19,33.33,1.11,0.04,0,0.37,0.07,0,0.26,0,0.19,0.04,0.07,8.15,67.27,2.63,41.67,0,0.04,0,0,0.78,0.19,0.19,0,31.25,36.02,1.11,1.19,27,1,4
Hjörtur Hermannsson,0,0,100,0.11,0,0,1.15,0.89,0,2.41,0,0.33,0,0,39.3,77.38,3.41,41.78,0,0.3,0,0,0.89,0.07,0.15,0.04,57.58,54.05,0.37,1.07,27,2,2
David Strelec,0.2,0.2,40.91,1.2,0,0,0.73,0.27,0,0.4,0,0.4,0.07,0.07,11.07,66.87,2.93,66.67,0,0,0,0,0.87,0.07,0,0,25.35,33.78,0.8,1,15,1,4
Simone Panada,0,0,25,0.4,0,0,0.6,0.4,0,0.4,0,0.2,0.1,0.1,15.2,78.29,3.7,60.98,0,0,0,0,0.5,0,0.3,0,100,50,0.1,0.4,10,1,3
Giovanni Fabbian,0.22,0.17,50,1.22,0.11,0,0.78,0.67,0,0.78,0,0.64,0.06,0.03,16.39,66.61,3.72,40.38,0,0.17,0,0,0.89,0.11,0.19,0.03,42.17,44.54,1.64,1.61,36,1,3
Giuseppe Aurelio,0.11,0.11,78.95,0.22,0.11,0,0.89,0.67,0,1.33,0,0.22,0,0,30.56,69.09,5.11,27.03,0,0.11,0,0,1,0.22,0.11,0,53.33,57.41,0,0.44,9,1,2
Andrea Beghetto,0,0,0,0.22,0,0,0.67,0.22,0,1.44,0,0.11,0,0,13.67,55.28,3,27.66,0,0,0,0,0.56,0,0,0,0,40,0.22,0.22,9,2,2
Christian Kouan,0.06,0,45.71,1.26,0.03,0,1.71,0.42,0,0.32,0,0.87,0.06,0.03,15.1,66.45,3.87,34.18,0,0.03,0,0,0.68,0.19,0.23,0,34.83,44.56,1,1.32,31,1,4
Filippo De Col,0.03,0,35.71,0.28,0.03,0,0.72,0.53,0,1.53,0,0.36,0.03,0.06,21.75,69.86,4,34.76,0,0.22,0,0,0.58,0.14,0.08,0,39.68,42.67,0.22,0.67,36,2,2
Alessandro Lombardi,0.25,0,0,0.75,0.25,0,0.5,0,0,0.75,0,0.25,0,0,2.25,88.89,0.5,0,0,0,0,0,0.5,0,0,0,14.29,31.25,0.5,0.5,4,1,3
Tom Van De Looi,0.03,0,75,0.66,0,0,0.97,0.47,0.03,1.59,0,0.28,0,0,34.47,76.79,5.53,38.78,0,0.13,0,0,0.88,0.09,0.16,0,46.91,52.43,0.63,0.91,32,1,3
Andrea D'Errico,0,0,66.67,0.7,0,0,0.4,0.2,0,0.1,0,0.2,0.1,0.1,7.8,79.49,2.7,50,0,0,0,0,0.4,0.1,0.3,0,0,44,0.3,0.5,10,3,4
Enrico Guarna,0,0,0,0,0,0,0,0,0,0.58,0.08,0,0,0,30.75,55.28,1.92,39.47,2,0.25,0.17,0,1.17,0,0,0,66.67,75,0.08,0,12,3,1
Vittorio Parigini,0,0.15,52.94,0.85,0,0,1,0.37,0,0.33,0,0.7,0,0.04,13.3,71.03,3.26,32.61,0,0,0,0,0.37,0.15,0.19,0,60.87,53.23,1.15,0.63,27,2,3
Ange-Yoan Bonny,0.04,0,56.76,0.42,0,0,0.67,0.04,0,0.13,0,0.33,0.04,0.04,8.38,84.08,3.58,71.43,0,0,0,0,0.25,0,0.17,0,28,48.41,0.71,0.63,24,1,4
Alessandro De Vitis,0,0,100,0.4,0,0,0.8,0.8,0,1.8,0,0.27,0.07,0.07,12.4,67.74,1.47,40,0,0,0,0,0.47,0.07,0,0,59.26,58.62,0.33,0.53,15,3,3
Silvan Hefti,0.04,0,22.22,0.19,0,0,1.69,0.77,0,0.73,0,0.69,0,0,29.77,78.81,6.46,36.9,0,0.23,0,0,0.38,0.19,0.23,0,36,41.1,0.12,1,26,2,2
Mirko Eramo,0,0,50,0.35,0,0,0.96,0.69,0,0.81,0.04,0.42,0,0,17.42,79.03,3.08,61.4,0,0.04,0,0,0.58,0,0.15,0,77.78,56.48,0.5,0.81,26,3,3
Domen Črnigoj,0.17,0,40.63,1.44,0,0,0.83,0.61,0.06,0.5,0,0.28,0,0.06,27.06,74.95,8.28,46.15,0,0,0,0,0.89,0.22,0.11,0,46.43,47.66,1.11,0.78,18,2,3
Andrea Schiavone,0,0,100,0.2,0,0,0.8,0.93,0,0.93,0,0.93,0.07,0,7.73,65.52,1.53,33.33,0,0,0,0,0,0.13,0,0,40,43.75,0.27,0.33,15,2,3
Riccardo Improta,0.06,0.11,41.38,1.03,0,0,1.4,0.66,0,0.63,0,0.71,0,0.03,21.2,70.49,6.17,17.65,0,0.09,0,0,0.8,0.2,0.06,0.03,45.21,49.29,1.29,0.94,35,2,3
Daniele Liotti,0.03,0,50,0.52,0,0,0.55,0.45,0,0.52,0,0.21,0.14,0.03,9.48,66.18,2.28,29.41,0,0,0,0,0.34,0.03,0.03,0,47.37,48,0.34,0.52,29,2,2
Davide Marsura,0.17,0,43.75,0.35,0,0,0.52,0.04,0,0.17,0,0.3,0.04,0.04,8.91,80,3.74,85.71,0,0,0,0,0.7,0,0.17,0,34.62,39.47,0.74,0.96,23,2,4
Riccardo Ciervo,0,0.05,46.15,0.58,0,0,0.21,0.05,0,0.11,0,0.26,0.16,0.16,9.32,74.58,2.53,52.94,0,0,0,0,0.26,0.05,0.05,0,0,33.33,0.26,0.37,19,1,4
Frédéric Veseli,0,0.05,50,0.33,0,0,1.38,0.81,0.05,1.62,0.05,0.29,0.1,0.1,36.67,82.73,4.38,43.65,0,0.1,0,0,1.1,0.24,0.19,0,41.82,50,0.38,1,21,3,2
Soufiane Bidaoui,0,0,57.69,1.11,0,0,0.42,0,0,0.05,0,0.37,0,0.05,13.63,81.85,4.42,50,0,0.05,0,0,0.58,0.05,0,0,16.67,43.75,0.89,0.63,19,3,4
Ahmad Benali,0,0.04,38.1,0.52,0,0,1.48,0.8,0,0.52,0,0.64,0.04,0,26.56,84.94,5.64,58.75,0,0.04,0,0,0.32,0.2,0.24,0,48.65,47.37,0.36,0.64,25,3,3
George Pușcaș,0.16,0.2,36,1.24,0.04,0,0.08,0.04,0,0.28,0,0.04,0.16,0.04,9,67.11,3.12,60,0,0.04,0,0,0.24,0.08,0.08,0,57.89,42.77,0.64,1.28,25,2,4
Antonio Mazzotta,0,0,56.52,0.1,0,0,0.7,0.8,0.05,1.2,0,0.45,0,0,43.2,82.75,7.2,40.74,0,0.3,0,0,0.7,0.15,0.2,0,40,46.3,0.65,0.75,20,3,2
Marco Pompetti,0,0.06,25,0.59,0,0,0.94,0.35,0,0.82,0,0.76,0,0,15.88,83.7,3.65,56.52,0,0,0,0,0.53,0.12,0.24,0.06,36.36,36.51,0.12,1.06,17,1,3
Dario Šarić,0,0.03,52.94,1,0,0,1.03,0.34,0.03,0.55,0,0.62,0.03,0.03,18.93,77.96,4.24,59.18,0,0.03,0,0,0.69,0.1,0.14,0,44.83,54.34,1.69,0.97,29,2,3
Maximilian Ullmann,0,0,20,0.2,0,0,0.6,0.6,0,0.8,0,0,0,0.2,21.8,64.22,3.6,31.25,0,0,0,0,0.8,0,0,0,25,42.11,0.6,0.8,5,2,2
Gian Filippo Felicioli,0,0,60,0.17,0,0,0.17,0,0,0.33,0,0.33,0,0,8.17,69.39,3,50,0,0,0,0,0,0,0.17,0,100,63.16,1.17,0.33,6,2,2
Dario Del Fabro,0,0.1,0,0.2,0,0,1.1,1,0,4.3,0.1,0.2,0,0,33.9,71.98,2.2,40,0,0.1,0,0,1.6,0,0.2,0.1,58.02,57.27,0.5,1,10,2,2
Tomás Esteves,0,0,79.59,0.39,0,0,1.39,0.48,0.09,0.78,0,0.48,0.04,0.04,21.7,73.55,4.65,40.3,0,0.04,0,0,0.61,0.09,0.04,0,36.36,59.86,0.39,0.39,23,1,2
Luca Ghiringhelli,0.08,0,0,0.54,0.08,0,0.54,0.62,0.15,1,0,0.54,0.08,0,16.85,65.3,4.31,31.71,0,0.08,0,0,0.54,0.23,0.23,0,55,49.02,0.62,0.69,13,3,2
Aldo Florenzi,0.14,0,37.93,1.05,0,0,1.24,1.29,0,0.62,0,1.24,0.05,0,24.05,80.79,6.33,60,0,0.14,0,0,0.62,0.1,0.24,0.05,18.52,41.3,2,1.43,21,1,3
Ilias Koutsoupias,0.05,0.05,88.89,0.53,0,0,0.79,0.32,0,0.47,0,0.21,0,0,14.68,81.72,3.74,52.63,0,0,0,0,0.58,0.11,0.32,0,50,55.45,1.16,1,19,1,3
Filippo Sgarbi,0,0,52.17,0.32,0,0,1.32,1.03,0,2.59,0,0.32,0.03,0.06,29.09,67.14,3.68,36.36,0,0.29,0,0,0.94,0.24,0.09,0.03,54.69,51.44,0.97,1.71,34,2,2
Andrea Poli,0,0,53.85,0.18,0,0,0.91,0.45,0,0.09,0,0.09,0,0.09,16,86.93,4.27,66.67,0,0,0,0,0.36,0,0.18,0,33.33,48.15,0.55,1,11,3,3
Alan Matturro,0,0,0,0,0,0,1,1.5,0,0,0,0.5,0,0,23.5,87.23,0,55.56,0,0,0,0,0.5,0,0,0,33.33,42.86,0,0.5,2,1,2
Vittorio Agostinelli,0,0,0,0.5,0,0,0.5,0,0,0.5,0,1,0,0,5,80,2.5,0,0,0,0,0,0,0,0,0,0,33.33,0,0,2,1,3
Marin Šverko,0,0,0,0,0,0,0.5,0.75,0,1,0,0,0,0,14.25,82.46,2,37.5,0,0,0,0,0.5,0,0.25,0,50,50,0.25,0.75,4,2,2
Damiano Cancellieri,0,0,57.14,0.5,0,0,1,0,0,0.5,0,0.33,0,0,9.83,71.19,2.33,55.56,0,0,0,0,0.5,0.17,0.17,0,25,50,0.33,0.67,6,1,2
Alessandro Circati,0,0.07,50,0.14,0,0,0.43,0.79,0,2.5,0,0.21,0,0,28.71,83.33,1,53.49,0,0.14,0,0,0.79,0.07,0.14,0.07,61.67,53.26,0.36,1.14,14,1,2
Marco Nasti,0.16,0.12,30.77,1.04,0.08,0,0.4,0.2,0,0.2,0,0.52,0,0,10.52,79.09,2,53.33,0,0.04,0,0,0.76,0.08,0.4,0,20,29.32,1.08,1.84,25,1,4
Botond Balogh,0,0.07,100,0.13,0,0,1.07,1.2,0.13,2.87,0,0.33,0,0,28.07,85.04,1.27,40.82,0,0.13,0,0,0.8,0.07,0.27,0,42.86,49.06,0.67,1.13,15,1,2
Andrea Cagnano,0,0,62.5,0.46,0,0,1.38,0.62,0.08,1.08,0,0.38,0,0.08,23.23,73.18,4.15,40.98,0,0.08,0,0,0.77,0.08,0.31,0,31.82,48,0.46,1.08,13,2,2
Aljaž Struna,0,0,0,0.07,0,0,0.79,1.14,0,3.71,0,0.14,0,0,23.21,69.23,2.29,29.69,0,0.14,0,0,0.86,0.36,0.21,0,65,57.61,0.29,1.29,14,3,2
Roberto Inglese,0.17,0.38,50,1.88,0.04,0,0.42,0.04,0,0.13,0,0.46,0.04,0.04,10.29,67.61,3.08,56.25,0,0,0,0,0.63,0.13,0.04,0,40.48,37.56,0.92,1,24,3,4
Maxime Leverbe,0.06,0,75,0.78,0.06,0,1.06,1,0,3.56,0.11,0.44,0,0,42.83,79.9,4.28,45.65,0,0.17,0,0,1.11,0.22,0.28,0.06,64.15,54.39,0.33,1.11,18,2,2
Danilo Quaranta,0,0.06,66.67,0.22,0,0,0.67,0.72,0,2.5,0,0.17,0,0,27.33,82.52,1.61,54.1,0,0.17,0,0,0.83,0.06,0.22,0,42.11,48.84,0.67,1.17,18,2,2
Marco Armellino,0.07,0.07,46.15,1,0.04,0,1.14,0.39,0,0.96,0,0.68,0,0.04,25.39,80.31,8.54,38.64,0,0.11,0,0,1,0.11,0.14,0,51.11,51.03,0.46,0.61,28,3,3
Raúl Moro,0.08,0,44.44,0.58,0,0,0.33,0.08,0,0,0,0.17,0,0,7.17,66.28,1.75,25,0,0,0,0,0.25,0.08,0.08,0,40,50,0.5,0.33,12,1,3
Roberto Floriano,0,0.08,50,0.58,0,0,0.08,0.17,0,0,0,0.33,0.17,0.08,11.08,62.41,3.83,43.75,0,0,0,0,0.5,0.08,0.08,0,25,35.71,0.25,0.33,12,3,4
Flavio Bianchi,0.12,0,39.02,1.12,0,0,0.21,0.09,0,0.09,0,0.09,0,0,8.88,76.49,3.38,82.35,0,0,0,0,0.59,0.06,0.09,0,25,34.25,0.56,0.59,34,1,4
Nunzio Lella,0.06,0.06,60,0.67,0,0,0.83,0.78,0.06,0.72,0,0.56,0,0,12.28,77.38,3.33,47.37,0,0.06,0,0,0.28,0,0.06,0,52.38,48.81,0.67,0.83,18,1,3
Aaron Connolly,0,0,0,1.2,0,0,0,0.2,0,0.4,0,0,0.2,0,4.8,70.83,1.8,50,0,0,0,0,0.8,0,0.2,0,100,40,1.4,1,5,1,4
Diego Falcinelli,0.18,0.09,41.56,1.76,0.03,0,0.64,0.09,0,0.67,0.03,0.48,0.09,0.12,17.64,74.74,6.27,63.16,0,0.06,0,0,0.79,0.12,0.12,0,38.17,39.14,2.39,1.76,33,3,4
Simone Ghidotti,0,0,0,0,0,0,0.06,0,0,0.22,0.17,0.06,0,0,23.78,68.93,1.17,50.19,2.72,0.17,0.28,0,1.06,0.33,0.06,0,75,66.67,0,0,18,1,1
Leonardo Capezzi,0,0.08,71.43,0.62,0,0,1.38,0.69,0,0.15,0,0.62,0,0,20.62,75.75,4.92,43.33,0,0.08,0,0,0.38,0.15,0.15,0,31.25,44,0.38,1.31,13,2,3
Andrea Rispoli,0.03,0.03,26.92,0.57,0.03,0,0.73,1.13,0,1.63,0,0.23,0.03,0.03,31.73,70.48,6.33,41.28,0,0.17,0,0,1.13,0.17,0.17,0,46.94,42.76,0.33,0.8,30,3,2
Karlo Butić,0.08,0,40,0.62,0,0,0.31,0.54,0,0.46,0,0.62,0,0,7.85,72.55,2.62,100,0,0,0,0,0.85,0,0.08,0,22.73,31.75,0.69,0.46,13,2,4
Antonino La Gumina,0.11,0.11,35.71,1.44,0,0,0.19,0.07,0,0.33,0,0.22,0,0,8.3,71.43,2.52,54.55,0,0.04,0,0,0.7,0.11,0.11,0,32.05,36.51,1.07,0.89,27,2,4
Emil Kornvig,0.07,0.07,40,0.93,0,0,0.79,0.36,0,0.36,0,0.21,0,0,12.57,78.98,2.5,50,0,0,0,0,0.64,0.07,0,0,66.67,50.68,1,1.14,14,1,3
Alin Toșca,0,0.06,50,0.25,0,0,1.06,1.31,0,2.44,0,0.75,0.06,0,43.88,78.35,3.63,40.27,0,0.19,0,0,1.25,0.31,0.13,0,39.47,44.44,0.25,0.5,16,3,2
Simone Mazzocchi,0.09,0.15,28.13,1.18,0.06,0,0.48,0.21,0,0.73,0,0.45,0,0,13.82,69.08,3.27,44,0,0.03,0,0,0.55,0.12,0.12,0,37.39,38.37,0.79,0.3,33,2,4
Fabio Ponsi,0,0,68.42,0.24,0,0,1.2,1.8,0.04,1.76,0,0.6,0.04,0.04,28.88,73.27,6.88,34.02,0,0.12,0,0,1,0.2,0.12,0,44.68,45,0.32,1.12,25,1,2
Stefano Sturaro,0,0,50,0.5,0,0,0.89,0.11,0,0.44,0,0.33,0.06,0.06,13.22,68.91,3.06,38.89,0,0.06,0,0,0.11,0,0.22,0.06,45.24,46.36,0.72,0.94,18,2,3
Davide Agazzi,0,0.04,57.69,0.64,0,0,1.57,0.36,0,0.46,0,0.89,0.07,0.07,27,85.85,7.36,64.29,0,0.14,0,0,0.86,0.11,0.11,0.04,68.97,49.14,0.25,0.93,28,2,3
Vincenzo Millico,0,0,33.33,0.4,0,0,0.33,0,0,0.07,0,0.13,0.13,0.2,5.93,73.03,1.73,58.82,0,0,0,0,0.47,0,0.33,0,40,32.43,0.13,0.67,15,1,3
Lisandru Tramoni,0,0,75,0.6,0,0,0.6,0,0,0,0,0.2,0,0,6,60,2.6,0,0,0,0,0,0,0,0,0,0,68.75,1,0.4,5,1,3
Paulo Azzi,0.06,0.06,40,0.84,0,0,1.61,0.48,0.06,1.06,0,0.77,0.1,0.06,28.13,70.99,6.48,41.28,0,0.19,0,0,0.71,0,0.16,0,48.65,46,0.55,1.06,31,2,2
Giuseppe Carriero,0.06,0.03,41.67,0.76,0,0,0.82,0.3,0.03,0.42,0,0.36,0.06,0,8.45,63.44,2.03,25.81,0,0,0,0,0.52,0.06,0.24,0,45.45,45.75,0.7,0.94,33,2,3
Gabriele Capanni,0.06,0,71.43,0.47,0,0,0.24,0,0,0.06,0,0.24,0.06,0,7.82,87.22,3.29,75,0,0,0,0,0.24,0.12,0.06,0,20,48.72,0.24,0.24,17,1,4
Stipe Vulikić,0,0,0,0.33,0,0,0.33,0.83,0.17,1.83,0,0,0,0,11.33,58.82,1.5,37.5,0,0.17,0,0,0.33,0,0,0,50,52.38,0.33,0.33,6,1,2
Mladen Devetak,0,0,0,0.17,0,0,0.83,0.33,0,0.67,0,0.33,0.17,0,12.67,72.37,2.33,42.86,0,0.17,0,0,0.17,0,0.33,0,62.5,45.83,0.17,1,6,1,2
Francesco Donati,0.05,0,37.5,0.25,0,0,0.95,0.9,0,1.15,0,0.5,0,0,25.6,72.07,4.8,41.46,0,0.1,0,0,0.75,0,0.15,0,29.63,37.38,0.35,0.95,20,1,2
Álex Blanco,0.07,0.07,45.45,0.72,0,0,0.76,0.21,0,0.14,0,0.48,0.1,0.1,9.76,75.62,2.41,37.5,0,0,0,0,0.48,0.1,0.1,0,21.43,39.15,0.72,0.86,29,2,3
