#,Team,Name,Saves,Clean sheets,Penalties faced,Penalties saved,Goals conceded inside the box,Goals conceded outside the box
1,,Ryan Manning,0,0.21,0,0,1.09,0.16
2,,Oliver Norwood,0,0.33,0,0,0.72,0.09
3,,Ross Stewart,0,0.23,0,0,0.92,0.15
4,,Sam Tickle,2,1,0,0,0,0
5,,Gustavo Hamer,0,0.24,0,0,0.98,0.02
6,,João Pedro,0,0.14,0,0,0.89,0.03
7,,Josh Brownhill,0,0.37,0,0,0.61,0.02
8,,John Swift,0,0.04,0,0,0.64,0.22
9,,Taylor Harwood-Bellis,0,0.34,0,0,0.84,0.03
10,,Alfie Doughty,0,0.32,0,0,0.64,0.04
11,,James Shea,1,1,0,0,0,0
12,,Robbie Hemfrey,5,0,0,0,0,1
13,,Jordan Beyer,0,0.47,0,0,0.63,0.03
14,,Hjalmar Ekdal,0,0.44,0,0,0.22,0
15,,Imrân Louza,0,0.19,0,0,1.05,0
16,,Carlton Morris,0,0.09,0,0,0.61,0.05
17,,Gavin Kilkenny,0,0,0,0,0.33,0
18,,Luke McNally,0,0.38,0,0,0.67,0.05
19,,Zian Flemming,0,0.19,0,0,0.77,0.19
20,,James Bree,0,0.37,0,0,0.89,0.19
21,,Chuba Akpom,0,0.11,0,0,0.84,0.18
22,,Charlie Cresswell,0,0.18,0,0,0.96,0.18
23,,Josh Vickers,2.67,0.33,0.33,0.33,1,0
24,,Anel Ahmedhodžić,0,0.47,0,0,0.53,0.09
25,,Ben Wilmot,0,0.31,0,0,0.9,0.13
26,,Ilias Chair,0,0.03,0,0,1.15,0.13
27,,Viktor Johansson,3.72,0.3,0.14,0.02,1.19,0.12
28,,Iliman Ndiaye,0,0.17,0,0,0.65,0.07
29,,Cameron Archer,0,0.1,0,0,0.8,0.05
30,,Adama Traoré,0,0.17,0,0,0.92,0
31,,Tom Lockyer,0,0.41,0,0,0.77,0.08
32,,Cody Drameh,0,0.44,0,0,0.38,0
33,,Dara O'Shea,0,0.38,0,0,0.78,0.27
34,,Jack Robinson,0,0.37,0,0,0.59,0.07
35,,Daniel Grimshaw,3.39,0.33,0.06,0,1.22,0.11
36,,Matt Grimes,0,0.25,0,0,1.23,0.16
37,,Michał Helik,0,0.28,0,0,1.17,0.08
38,,Karl Darlow,2.92,0.42,0.17,0,1.17,0
39,,George Saville,0,0.17,0,0,0.67,0.17
40,,Przemysław Płacheta,0,0,0,0,0.8,0
41,,Keshi Anderson,0,0.11,0,0,0.89,0.11
42,,Jamilu Collins,0,0.5,0,0,0.25,0.25
43,,Ryan Giles,0,0.13,0,0,0.96,0.2
44,,Grant Hanley,0,0.26,0,0,0.85,0.15
45,,James McClean,0,0.17,0,0,1.17,0.15
46,,Oliver McBurnie,0,0.05,0,0,0.47,0.03
47,,Okay Yokuşlu,0,0.26,0,0,0.66,0.13
48,,Sean McLoughlin,0,0.44,0,0,0.67,0.11
49,,Thomas Ince,0,0.13,0,0,1.29,0.18
50,,Gabriel Sara,0,0.13,0,0,0.83,0.1
51,,Kal Naismith,0,0.16,0,0,0.96,0.16
52,,Daniel Ayala,0,0.28,0,0,0.68,0.36
53,,Benjamin Whiteman,0,0.39,0,0,0.81,0.17
54,,Andy Carroll,0,0.03,0,0,0.8,0.03
55,,Ben Sheaf,0,0.37,0,0,1.06,0
56,,Mark McGuinness,0,0.16,0,0,1.37,0.11
57,,Matt Ingram,3.32,0.36,0.14,0.05,0.68,0.5
58,,Daniel Barlaser,0,0.15,0,0,0.97,0.13
59,,Dominic Hyam,0,0.31,0,0,0.95,0.23
60,,Scott Malone,0,0.06,0,0,0.55,0.06
61,,Ciaran Clark,0,0.2,0,0,0.4,0.1
62,,Ellis Simms,0,0.18,0,0,0.59,0.06
63,,Ben Wilson,2.47,0.47,0.02,0,0.88,0.02
64,,Robert Atkinson,0,0.27,0,0,1.12,0.08
65,,Conor Townsend,0,0.33,0,0,0.85,0.28
66,,Darragh Lenihan,0,0.15,0,0,1,0.24
67,,John Egan,0,0.42,0,0,0.73,0.09
68,,Wesley Hoedt,0,0.27,0,0,1.13,0
69,,Ian Maatsen,0,0.28,0,0,0.64,0.03
70,,Daniel Bachmann,3.04,0.36,0.04,0,1.04,0.09
71,,Will Smallbone,0,0.12,0,0,0.81,0.07
72,,Kian Harratt,0,0,0,0,0.5,0
73,,Robert Apter,0,0,0,0,0,0
74,,Josh Cullen,0,0.42,0,0,0.72,0.02
75,,Marc Roberts,0,0.28,0,0,0.68,0.04
76,,Jack Clarke,0,0.16,0,0,0.91,0.24
77,,Connor Roberts,0,0.37,0,0,0.63,0.02
78,,Arijanet Murić,2.27,0.41,0.07,0.02,0.73,0.02
79,,Morgan Fox,0,0.28,0,0,0.93,0.1
80,,Jonathan Panzo,0,0.45,0,0,0.69,0.03
81,,Lee Nicholls,3,0.29,0.11,0.07,1.14,0.04
82,,Shaun Hutchinson,0,0.25,0,0,0.57,0.18
83,,Sander Berge,0,0.24,0,0,0.62,0.11
84,,Joshua Griffiths,2.7,0.4,0,0,1,0.2
85,,Angus Gunn,2.97,0.23,0.1,0.03,0.97,0.17
86,,Max Lowe,0,0.31,0,0,0.62,0.08
87,,Joël Piroe,0,0.14,0,0,1.21,0.16
88,,Tommy Doyle,0,0.03,0,0,0.39,0.03
89,,Matija Šarkić,2,0.25,0,0,0.38,0.38
90,,Amad Diallo,0,0.08,0,0,0.78,0.16
91,,Liam Lindsay,0,0.35,0,0,0.95,0.24
92,,Aden Flint,0,0.44,0,0,1.33,0
93,,Sam Field,0,0.2,0,0,1.35,0.15
94,,Josh Sargent,0,0.15,0,0,0.9,0.13
95,,Kyle McFadzean,0,0.46,0,0,0.8,0
96,,Ki-Jana Hoever,0,0.13,0,0,0.53,0
97,,Auston Trusty,0,0.3,0,0,1.16,0.14
98,,Viktor Gyökeres,0,0.43,0,0,0.91,0.02
99,,Aaron Ramsey,0,0.03,0,0,0.69,0.1
100,,Phil Jagielka,0,0.19,0,0,1.04,0.15
101,,Ryan Porteous,0,0.24,0,0,1.29,0
102,,Hamza Choudhury,0,0.22,0,0,1.11,0.06
103,,Kasey Palmer,0,0.1,0,0,0.72,0
104,,Christian Kabasele,0,0.28,0,0,0.84,0.12
105,,Jean Michaël Seri,0,0.16,0,0,0.95,0.14
106,,Alex Pritchard,0,0,0,0,0.65,0.18
107,,Conor Coventry,0,0.25,0,0,1,0.13
108,,Jordan Storey,0,0.34,0,0,0.95,0.2
109,,Ajibola-Joshua Alese,0,0.25,0,0,0.55,0.1
110,,Cédric Kipré,0,0.26,0,0,1.14,0.07
111,,Thomas Kaminski,2.96,0.36,0.04,0,0.86,0.39
112,,Ryan Wintle,0,0.27,0,0,1.09,0.09
113,,Hayden Carter,0,0.23,0,0,0.77,0.17
114,,Robbie Brady,0,0.18,0,0,0.65,0.12
115,,Max Power,0,0.2,0,0,1.24,0.18
116,,Hassane Kamara,0,0.28,0,0,1,0.06
117,,Daniel Ballard,0,0.21,0,0,1,0.26
118,,Adam Wharton,0,0.06,0,0,0.61,0.06
119,,Kevin Long,0,0.35,0,0,1.24,0.12
120,,Jacob Greaves,0,0.2,0,0,1.02,0.3
121,,Adam Davies,2.86,0.29,0.43,0.14,1,0
122,,Anass Zaroury,0,0.09,0,0,0.59,0
123,,Lewis Baker,0,0.18,0,0,0.82,0.07
124,,Jake Cooper,0,0.33,0,0,0.85,0.2
125,,Manuel Benson,0,0.03,0,0,0.45,0.03
126,,Jóhann Guðmundsson,0,0.03,0,0,0.41,0.03
127,,Daniel Potts,0,0.36,0,0,0.64,0.2
128,,Greg Cunningham,0,0.36,0,0,0.64,0.05
129,,Henri Lansbury,0,0,0,0,0.3,0
130,,Callum O'Hare,0,0.09,0,0,0.55,0
131,,Jay Rodriguez,0,0,0,0,0.5,0.04
132,,Todd Cantwell,0,0,0,0,0.56,0.06
133,,Trai Hume,0,0.25,0,0,0.93,0.18
134,,Jack Whatmough,0,0.22,0,0,1.05,0.19
135,,Matt Crooks,0,0.08,0,0,0.54,0.16
136,,Naby Sarr,0,0.08,0,0,1.21,0.13
137,,Tom Bradshaw,0,0.1,0,0,0.63,0.2
138,,Bartosz Białkowski,3.3,0.3,0.1,0.1,1.2,0.1
139,,Joe Williams,0,0.09,0,0,0.7,0.06
140,,Alex Palmer,2.22,0.43,0.09,0,0.74,0.22
141,,Tomáš Vaclík,3.23,0.15,0.15,0,1.08,0.15
142,,Olivier Ntcham,0,0,0,0,0.71,0.1
143,,Craig Cathcart,0,0.32,0,0,0.79,0.04
144,,Ameen Al-Dakhil,0,0.25,0,0,0.63,0
145,,Luke Garbutt,0,0.13,0,0,0.5,0.38
146,,Thomas Cannon,0,0.15,0,0,1.35,0.25
147,,Josh Laurent,0,0.19,0,0,0.97,0.13
148,,Kenny McLean,0,0.26,0,0,0.83,0.17
149,,Tom Lees,0,0.24,0,0,1.24,0.1
150,,Perry Ng,0.02,0.26,0,0,1.02,0.09
151,,Dimitrios Giannoulis,0,0.08,0,0,0.65,0.19
152,,Cameron Pring,0,0.22,0,0,0.84,0.13
153,,Marcelino Núñez,0,0.11,0,0,0.59,0.08
154,,Tobi Adeyemo,0,0,0,0,0,0
155,,Chris Basham,0,0.14,0,0,0.59,0.03
156,,Ben Gibson,0,0.17,0,0,0.57,0.17
157,,Aaron Rowe,0,0,0,0,0,0
158,,Axel Tuanzebe,0,0.25,0,0,0.75,0
159,,Dael Fry,0,0.27,0,0,0.6,0.23
160,,Freddie Woodman,2.67,0.37,0.02,0,1.07,0.22
161,,Kenneth Paal,0,0.18,0,0,1.2,0.18
162,,Josh Eccles,0,0.26,0,0,0.41,0.03
163,,Juninho Bacuna,0,0.07,0,0,0.81,0.07
164,,James McAtee,0,0,0,0,0.51,0.08
165,,Krystian Bielik,0,0.26,0,0,1.09,0.11
166,,Hayden Hackney,0,0.09,0,0,0.82,0.21
167,,Theo Corbeanu,0,0,0,0,0.82,0.24
168,,Charlie Taylor,0,0.18,0,0,0.48,0
169,,Alfie Jones,0,0.3,0,0,0.95,0.33
170,,Aynsley Pears,2.28,0.28,0,0,0.89,0.17
171,,Joel Latibeaudiere,0,0.18,0,0,1,0.09
172,,Tyler Morton,0,0.18,0,0,0.7,0.3
173,,Stefan Johansen,0,0.07,0,0,1.03,0.1
174,,Scott Wharton,0,0.32,0,0,0.55,0.14
175,,Lukas Jutkiewicz,0,0.07,0,0,0.44,0.02
176,,Martin Kelly,0,0.33,0,0,0.5,0
177,,Ben Cabango,0,0.26,0,0,1.21,0.16
178,,Leon Balogun,0,0.31,0,0,0.81,0.13
179,,Kenny Dougall,0,0.19,0,0,1.06,0.19
180,,Anthony Patterson,2.46,0.3,0.13,0.04,0.96,0.24
181,,Zak Vyner,0,0.27,0,0,1,0.13
182,,Lyndon Dykes,0,0.05,0,0,1.05,0.21
183,,Daryl Dike,0,0.09,0,0,0.52,0.17
184,,Reece Burke,0,0.2,0,0,0.4,0
185,,Amari'i Bell,0,0.41,0,0,0.7,0.09
186,,Jake Clarke-Salter,0,0.13,0,0,0.94,0.25
187,,Kieran Dowell,0,0,0,0,0.61,0.04
188,,Francisco Sierralta,0,0.39,0,0,0.72,0.11
189,,Callum Doyle,0,0.32,0,0,0.9,0.02
190,,Chris Willock,0,0.04,0,0,0.71,0.14
191,,Brad Potts,0,0.28,0,0,0.85,0.21
192,,Gabriel Osho,0,0.26,0,0,0.67,0.15
193,,Jerry Yates,0,0.15,0,0,1.27,0.22
194,,Ethan Horvath,2.07,0.43,0.11,0,0.73,0.11
195,,Ryan Hedges,0,0.12,0,0,0.58,0.21
196,,Andrew Hughes,0,0.27,0,0,1.17,0.1
197,,Kyle Bartley,0,0.23,0,0,0.62,0.08
198,,Harlee Dean,0,0.31,0,0,0.81,0.06
199,,Alan Browne,0,0.19,0,0,0.78,0.17
200,,Max O'Leary,2.33,0.24,0.09,0.03,0.88,0.12
201,,Jed Wallace,0,0.13,0,0,0.87,0.28
202,,Callum O'Dowda,0,0.08,0,0,0.97,0.1
203,,Yuta Nakayama,0,0.29,0,0,0.93,0.07
204,,Halil Dervişoğlu,0,0,0,0,0,0
205,,Jimmy Dunne,0,0.18,0,0,1.38,0.13
206,,Isaac Hayden,0,0.07,0,0,0.5,0.07
207,,Connor Taylor,0,0.21,0,0,0.86,0
208,,Jacob Lungi Sørensen,0,0.11,0,0,0.84,0.11
209,,Edo Kayembe,0,0.38,0,0,0.76,0.1
210,,Sean Morrison,0,0,0,0,0,0.5
211,,Duane Holmes,0,0,0,0,0.78,0
212,,Christ Junior Tiehi,0,0.21,0,0,0.68,0.05
213,,Sam Byram,0,0.07,0,0,0.67,0.13
214,,Lewis Fiorini,0,0.31,0,0,0.92,0.08
215,,Danel Sinani,0,0.04,0,0,0.35,0.04
216,,Grant Hall,0,0.2,0,0,0.7,0.1
217,,Ryan Leonard,0,0.18,0,0,0.59,0.12
218,,Jordan Thompson,0,0.09,0,0,0.62,0.06
219,,George Honeyman,0,0.03,0,0,0.63,0.05
220,,Zack Steffen,2.55,0.21,0.05,0.02,0.95,0.24
221,,Ken Sema,0,0.23,0,0,0.8,0.08
222,,João Ferreira,0,0,0,0,1,0
223,,William Troost-Ekong,0,0.27,0,0,0.93,0.13
224,,Tyler Roberts,0,0,0,0,0.78,0.11
225,,Dion Sanderson,0,0.26,0,0,1.1,0.16
226,,John Ruddy,2.49,0.3,0.09,0.05,1.09,0.14
227,,Ashley Barnes,0,0.15,0,0,0.36,0
228,,Harry Darling,0,0.16,0,0,0.94,0.13
229,,Marvelous Nakamba,0,0.41,0,0,0.47,0
230,,Patrick Roberts,0,0.12,0,0,0.69,0.14
231,,Grady Diangana,0,0.06,0,0,0.61,0.26
232,,Callum Elder,0,0.17,0,0,0.79,0.28
233,,Tom Trybull,0,0,0,0,1.67,0
234,,Matthew Clarke,0,0.17,0,0,1,0.17
235,,Jordan Clark,0,0.26,0,0,0.68,0.11
236,,Josef Bursik,2.31,0.31,0,0,1.31,0.06
237,,Riley McGree,0,0.02,0,0,0.72,0.21
238,,Charlie Hughes,0,0.2,0,0,1,0.05
239,,Danny Batth,0,0.33,0,0,0.93,0.28
240,,Charlie Patino,0,0.12,0,0,1.18,0.18
241,,Lewis Travis,0,0.26,0,0,0.81,0.26
242,,Semi Ajayi,0,0.14,0,0,0.73,0.32
243,,Matty James,0,0.15,0,0,0.97,0.15
244,,Tahith Chong,0,0.05,0,0,0.89,0.11
245,,Alex Scott,0,0.17,0,0,0.88,0.12
246,,Jamie Paterson,0,0,0,0,0.52,0.04
247,,Louie Watson,0,0.2,0,0,0.2,0
248,,Thomas Holmes,0,0.18,0,0,1.15,0.18
249,,Nathan Tella,0,0.08,0,0,0.51,0
250,,Joe Gelhardt,0,0,0,0,0.56,0.28
251,,Joe Ralls,0,0.1,0,0,0.68,0.12
252,,Oliver Rathbone,0,0.08,0,0,0.87,0.05
253,,Jay Fulton,0,0.13,0,0,1,0.13
254,,Billy Mitchell,0,0.28,0,0,0.81,0.19
255,,Erik Pieters,0,0.25,0,0,0.78,0.22
256,,Andreas Weimann,0,0.14,0,0,0.93,0.07
257,,Andrew Omobamidele,0,0.18,0,0,1,0.12
258,,James Morris,0,0.17,0,0,0.58,0.08
259,,Antoine Semenyo,0,0.04,0,0,0.61,0
260,,Tommy Smith,0,0.19,0,0,0.81,0.17
261,,Corry Evans,0,0.08,0,0,0.79,0.25
262,,Ben Brereton Díaz,0,0.21,0,0,0.81,0.19
263,,Troy Deeney,0,0,0,0,0.82,0.15
264,,Ched Evans,0,0.04,0,0,0.58,0.12
265,,Scott Twine,0,0.07,0,0,0.29,0
266,,Darnell Furlong,0,0.33,0,0,0.7,0.33
267,,Cesare Casadei,0,0.07,0,0,1.13,0.07
268,,Oliver Cooper,0,0.02,0,0,0.66,0.12
269,,Jayson Molumby,0,0.12,0,0,0.7,0.26
270,,Jay Dasilva,0,0.24,0,0,0.94,0.12
271,,Teemu Pukki,0,0.02,0,0,0.83,0.1
272,,Chris Maxwell,3.07,0.18,0.18,0,1.46,0.25
273,,Jake Bidwell,0,0.36,0,0,0.84,0
274,,Dan Neil,0,0.18,0,0,0.87,0.24
275,,Junior Hoilett,0,0.09,0,0,0.88,0.18
276,,Lee Peltier,0,0.12,0,0,1.06,0.12
277,,Ismaïla Sarr,0,0.05,0,0,0.97,0.1
278,,Chiedozie Ogbene,0,0.26,0,0,1.03,0.15
279,,Luke O'Nien,0,0.24,0,0,0.83,0.27
280,,Jonathan Howson,0,0.14,0,0,0.95,0.23
281,,Liam Cullen,0,0,0,0,0.41,0.17
282,,Alistair McCann,0,0.16,0,0,0.9,0.23
283,,Lucas João,0,0.03,0,0,0.65,0.09
284,,Murray Wallace,0,0.3,0,0,0.86,0.14
285,,Nahki Wells,0,0.04,0,0,0.73,0.04
286,,Sory Kaba,0,0,0,0,1,0
287,,Harry Pickering,0,0.28,0,0,0.8,0.3
288,,Jordan Thorniley,0,0.17,0,0,1,0.13
289,,Tolaji Bola,0,0,0,0,0,0
290,,Emmanuel Dennis,0,0.5,0,0,0.5,0
291,,Dylan Kadji,0,0,0,0,0.5,0
292,,John Clarke,0,0,0,0,0,0
293,,Gary Madine,0,0,0,0,0.89,0.15
294,,Ryan Ledson,0,0.1,0,0,0.7,0.15
295,,Andreas Voglsammer,0,0,0,0,0.46,0.07
296,,Ben Osborn,0,0.2,0,0,0.6,0
297,,Wesley Foderingham,1.85,0.43,0.03,0.03,0.7,0.1
298,,Cyrus Christie,0,0.21,0,0,0.79,0.18
299,,Sonny Bradley,0,0.21,0,0,0.58,0.11
300,,Maxime Colin,0,0.32,0,0,1.07,0.11
301,,Amadou Salif Mbengue,0,0.12,0,0,0.85,0.19
302,,Bailey Peacock-Farrell,0.88,0.38,0,0,0.5,0
303,,Ben Pearson,0,0.14,0,0,0.79,0.07
304,,Jamie Allen,0,0.24,0,0,0.89,0
305,,Matthew Pearson,0,0.22,0,0,0.89,0.17
306,,Alex Mowatt,0,0,0,0,0.55,0.1
307,,Matheus Martins,0,0,0,0,1.17,0
308,,Paddy McNair,0,0.13,0,0,0.9,0.23
309,,Nathan Wood,0,0.23,0,0,1.3,0.13
310,,Tim Krul,2.31,0.31,0,0,1,0.13
311,,Aaron Connolly,0,0,0,0,0.2,0
312,,Dwight Gayle,0,0.03,0,0,0.69,0.11
313,,Jordan Graham,0,0.08,0,0,0.8,0.08
314,,Luke Cundle,0,0.03,0,0,0.69,0.03
315,,Marvin Ekpiteta,0,0.16,0,0,1.2,0.08
316,,Max Aarons,0,0.2,0,0,0.93,0.16
317,,Regan Slater,0,0.18,0,0,0.98,0.25
318,,Dennis Cirkin,0,0.14,0,0,0.75,0.25
319,,Joe Rankin-Costello,0,0.17,0,0,0.83,0.29
320,,George Baldock,0,0.28,0,0,0.56,0.08
321,,Neil Etheridge,2.75,0,0.25,0,1.25,0
322,,Matt Godden,0,0.03,0,0,0.73,0.03
323,,Robert Dickie,0,0.11,0,0,1.39,0.16
324,,Sam Hutchinson,0,0.18,0,0,1,0
325,,Sorba Thomas,0,0.15,0,0,0.85,0.05
326,,Jeremy Ngakia,0,0.21,0,0,0.71,0.07
327,,Jack Cork,0,0.21,0,0,0.54,0.03
328,,George Long,1.94,0.33,0.06,0,0.81,0.22
329,,Joe Allen,0,0,0,0,0.68,0.12
330,,Sam Gallagher,0,0.09,0,0,0.5,0.26
331,,Jordan Hugill,0,0.04,0,0,0.68,0.04
332,,Josh Ruffels,0,0.15,0,0,0.88,0.09
333,,Tyler Blackett,0,0,0,0,0.67,0
334,,Bailey Wright,0,0.1,0,0,0.52,0
335,,Álvaro Fernández,0,0.15,0,0,0.77,0.21
336,,Óscar Estupiñán,0,0.09,0,0,0.89,0.34
337,,Will Keane,0,0.05,0,0,1.09,0.14
338,,Jack Bonham,1.87,0.26,0.09,0.04,1.04,0.04
339,,Ismael Koné,0,0.06,0,0,0.94,0
340,,Josh Koroma,0,0.05,0,0,0.84,0.11
341,,Lyle Foster,0,0,0,0,0.18,0
342,,Timm Klose,0,0.1,0,0,0.7,0.1
343,,Tom McIntyre,0,0.13,0,0,1.29,0.16
344,,Tyrese Campbell,0,0.05,0,0,0.71,0.07
345,,Mark Sykes,0,0.11,0,0,0.81,0.11
346,,John Buckley,0,0.24,0,0,0.76,0.19
347,,Jordan Rhodes,0,0.03,0,0,0.65,0
348,,Pelly Ruddock Mpanzu,0,0.33,0,0,0.63,0.03
349,,Romaine Sawyers,0,0.08,0,0,0.65,0.05
