Name,Goals,Big chances missed,Successful dribbles %,Total shots,Headed goals,Set piece conversion %,Tackles,Interceptions,Penalty committed,Clearances,Errors lead to goal,Dribbled past,Big chances created,Assists,Total passes,Accurate passes %,Accurate final third passes,Accurate long balls %,Saves,Clean sheets,Penalties faced,Penalties saved,Goals conceded inside the box,Goals conceded outside the box,Yellow cards,Red cards,Aerial duels won %,Total duels won %,Was fouled,Fouls,Appearances
Pedro Conde,0.2,0,0,1,0.2,0,0,0,0,1,0,0.2,0.2,0,9.2,67.39,1.2,100,0,0,0,0,1,0,0,0,50,37.5,1.4,0.8,5
André Ricardo,0,0,0,0,0,0,0.33,0,0,0,0,0,0,0,5.67,100,2,100,0,0,0,0,0,0,0,0,0,50,0,0.33,3
Andre Gray,0.25,0.19,20,1.41,0.03,0,0.22,0,0,0.09,0,0.06,0.16,0.06,8.28,72.45,2.56,77.78,0,0.03,0,0,0.59,0.09,0.13,0,17.39,28.04,0.53,1,32
Stavros Pilios,0,0,26.09,0.26,0,0,2.13,1.52,0,1.91,0,0.48,0.09,0.09,35.65,68.29,5.04,31.48,0,0.22,0,0,0.91,0.26,0.22,0,48.28,56.92,1.83,1,23
Cristian Ganea,0,0,100,0,0,0,0.44,0.33,0,0.78,0,0.11,0,0,15.44,82.73,1.78,56,0,0,0,0,0.11,0,0,0,75,80,0.89,0.11,9
Ognjen Ožegović,0.24,0.04,33.33,1.4,0.04,0,0.28,0.08,0,0.48,0,0.2,0,0,12.08,67.22,2.32,61.54,0,0.12,0,0,1.04,0.4,0.12,0,25,47.75,3.16,1.24,25
László Kleinheisler,0.13,0,50,1.07,0.07,0,1.07,0.27,0,0.07,0,0.4,0,0,12.87,80.31,3.47,40,0,0,0,0,0.13,0,0.07,0,50,55.36,0.73,0.6,15
Konstantinos Apostolakis,0,0.05,66.67,0.33,0,0,1.67,1.24,0,2.24,0,0.52,0,0,25.86,78.64,3.62,50,0,0.05,0,0,0.86,0.33,0.38,0,48.28,56.39,1.05,0.9,21
Juan Munafo,0.04,0,57.14,0.38,0,0,1.75,0.54,0,0.63,0,0.67,0.08,0,37.46,85.98,8.46,66.2,0,0.21,0,0,0.79,0.08,0.46,0,33.33,44.78,0.42,1.21,24
Sebá,0.09,0.18,61.9,1.36,0,0,1.14,0.41,0,0.77,0,0.23,0.05,0.05,16.82,63.24,5,60.71,0,0.09,0,0,0.91,0.14,0.09,0,38.46,48.55,0.86,0.95,22
Jacques-Alaixys Romao,0,0.03,88.89,0.13,0,0,1.65,1.68,0,1.77,0,0.35,0,0,40.61,83.88,4.42,56.65,0,0.19,0,0,1.32,0.23,0.29,0.03,53.57,64.18,1.77,1.23,31
Bojan Šaranov,0,0,0,0,0,0,0,0,0,0.4,0,0.05,0,0,21.3,56.1,0.95,38.64,2.7,0.25,0.05,0,1.4,0.15,0.05,0,100,75,0.15,0,20
Walter Iglesias,0,0,100,1,0,0,0.81,0.48,0,1.86,0,0.19,0.05,0,35,82.31,5.19,47.31,0,0.19,0,0,0.57,0.05,0.48,0,74.07,49.11,0.76,1.95,21
Giorgos Masouras,0.12,0.15,70,1.12,0.09,0,0.52,0.3,0,0.03,0,0.12,0.06,0.03,13.97,77.44,4.36,51.85,0,0,0,0,0.3,0.06,0.12,0,50,46.3,0.39,0.64,33
Diamantis Chouchoumis,0.04,0,66.67,0.37,0.04,0,0.96,1.89,0,1.89,0,0.37,0.04,0,31.26,71.56,4.37,48.51,0,0.22,0,0,1.19,0.22,0.11,0,63.41,55.26,0.89,1,27
Giorgos Nikas,0.2,0.1,50,0.73,0.1,0,1.1,0.83,0,0.57,0,0.33,0,0,18.3,69.03,4.07,56.9,0,0.1,0,0,0.8,0.23,0.17,0,45.92,41.57,0.73,2,30
Marios Vrousai,0,0,40,0.53,0,0,0.89,0.16,0,0.37,0,0.26,0,0,13.32,77.47,3.95,50,0,0.05,0,0,0.37,0.11,0.21,0,37.5,55.88,0.74,0.42,19
Maximiliano Lovera,0.08,0.04,74.19,1.04,0,0,0.71,0.33,0,0.29,0,0.25,0.04,0.04,18.54,72.58,4.46,53.66,0,0,0,0,0.88,0.17,0.08,0,10,49.61,0.96,0.63,24
Lazar Romanić,0,0,52.94,0.67,0,0,0.83,0.25,0,0.25,0,0.33,0.08,0,14.33,67.44,4.75,33.33,0,0,0,0,0.83,0.17,0.08,0,71.43,56.99,2,1.08,12
Kosmas Tsilianidis,0.09,0.09,0,0.45,0,0,0.36,0.18,0,0.18,0,0,0.09,0,10.82,68.91,3.36,42.86,0,0,0,0,0.18,0,0.18,0,45.45,42.86,0.27,0.55,11
Joel Graterol,0,0,0,0,0,0,0,0,0,1.2,0.2,0.4,0,0,24.6,65.04,0.8,34.85,2.4,0.4,0,0,0.8,0.2,0,0,100,50,0.2,0,5
Panagiotis Symelidis,0,0,75,0.73,0,0,0.91,0.45,0,0.27,0,0.27,0,0,20.36,84.38,3.73,22.22,0,0,0,0,1.18,0.18,0.18,0,50,63.33,2.09,0.82,11
Miloš Deletić,0.19,0,46.88,1.34,0.06,0,0.94,0.44,0.03,0.25,0,0.41,0.06,0.06,22.81,75.48,6.69,67.31,0,0.13,0,0,1.38,0.38,0.22,0.03,19.23,45.34,2.84,1.97,32
Georgios Vrakas,0.04,0.07,53.85,1.26,0,0.93,1.11,0.67,0,0.26,0,0.22,0,0.04,15.81,68.38,3.78,26.09,0,0.15,0,0,0.93,0.15,0.19,0,46.67,52.49,1.67,1.22,27
Sito,0.08,0.08,43.33,1.04,0,0,0.96,0.12,0.04,0.12,0,0.15,0.04,0.04,17.54,81.8,6.08,75.86,0,0,0,0,0.69,0.04,0.15,0,33.33,50.7,1.12,0.65,26
Richmond Boakye,0.13,0,0,1,0.13,0,0,0,0,0.13,0,0,0,0,7.88,69.84,1.38,50,0,0,0,0,0.5,0,0,0.13,50,43.75,0.5,0.5,8
Juan Angel Neira,0.13,0.07,28.57,1.13,0.07,0,0.33,0,0,0,0,0.2,0.07,0.07,16.87,77.87,6.73,83.33,0,0,0,0,0.4,0,0.4,0,45.45,35.9,0.93,1.2,15
Giannis Kiakos,0,0,50,0.75,0,0,2,2,0,0.88,0,0.25,0,0,29.13,73.82,7,43.75,0,0,0,0,1.38,0.25,0.13,0,36.36,48.44,1,1.38,8
Alexandros Lolis,0,0,60,0.82,0,0,1.27,0.64,0,0.45,0,0,0,0,9.82,71.3,3.27,46.67,0,0,0,0,0.64,0,0.09,0,75,56,0.73,0.45,11
Giorgos Pamlidis,0.21,0.11,64.71,1.21,0.04,0,0.68,0.54,0,0.32,0,0.25,0.04,0.04,16.54,71.71,4.36,44.12,0,0.04,0,0,0.75,0.32,0.14,0,37.5,37.7,1.21,1.36,28
Jacob Une Larsson,0,0,0,0.19,0,0,0.94,1.16,0,2.68,0,0.19,0.03,0.03,43.32,83.92,1.94,44.54,0,0.13,0,0,1.26,0.29,0.1,0,59.57,59.43,0.19,0.65,31
Garry Rodrigues,0.11,0.11,60,0.78,0,0,0.11,0,0,0,0,0.06,0.06,0.06,7.78,77.86,2.94,66.67,0,0,0,0,0.28,0,0,0,0,39.29,0.33,0.5,18
Francesc Regis,0.13,0.17,42.31,1.35,0,0,0.35,0.26,0,0.43,0,0.17,0.13,0.09,21.96,75.64,5.13,53.85,0,0.09,0,0,0.7,0.13,0.17,0,52.38,42.06,1.04,0.87,23
Panagiotis Tzimas,0,0,44.44,0.71,0,0,1.14,0.68,0,0.39,0,0.43,0.07,0.07,12.64,69.21,2.96,37.5,0,0.07,0,0,0.82,0.11,0.14,0,47.83,57.59,1.96,0.57,28
August Erlingmark,0.08,0.04,66.67,0.29,0.04,0,1.25,1.04,0,0.88,0,0.58,0,0,26.08,81.79,3.42,63.41,0,0.17,0,0,0.63,0,0.25,0.04,33.33,41.79,0.58,1.46,24
Luiz Phellype,0.11,0,0,1.11,0,0,0.22,0,0,0,0,0,0,0,9.11,93.9,3.33,100,0,0,0,0,0.56,0,0.11,0,14.29,28.57,0.56,0.78,9
Miguel Ángel Guerrero,0,0.09,66.67,2,0,0,0.45,0.18,0,0.18,0,0.27,0.09,0.18,16.45,82.87,6.09,50,0,0.09,0,0,1.09,0.09,0.09,0,16.67,34.62,0.64,0.91,11
Pipa,0,0,0,0.45,0,0,0.55,0.64,0.09,0.64,0,0,0,0.09,33.36,85.29,7.64,56.25,0,0.27,0,0,0.27,0.09,0.09,0,0,28.57,0.36,1,11
Philip Zinckernagel,0,0,0,2,0,0,0,0,0,0,0,2,0,0,30,86.67,15,0,0,0,0,0,0,0,0,0,0,14.29,1,3,1
Edwin Rodríguez,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,66.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Michalis Kosidis,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,2.5,60,0,0,0,0,0,0,0.5,0,0,0,100,100,0,0,2
Vasilios Gordeziani,0,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0,0,3.5,57.14,0.5,0,0,0,0,0,0,0,0,0,0,66.67,0.5,0,2
Sarantis Tselebakis,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.5,66.67,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,2
Tomáš Vaclík,0,0,0,0,0,0,0,0,0,0.4,0,0.2,0,0,18.6,81.72,0.6,58.97,0.8,0.4,0,0,0.6,0.2,0,0,0,0,0,0,5
Kaiyne Woolery,0,0,60,0.89,0,0,0.33,0.11,0,0.11,0,0.11,0,0,5.89,69.81,2,50,0,0,0,0,0.22,0.11,0.11,0,41.67,46,1.33,1,9
Patrick Bahanack,0,0,0,0.2,0,0,0.67,1.27,0,2,0,0,0,0,34.47,75.24,3.53,36.45,0,0.2,0,0,0.87,0.13,0.07,0,33.33,61.22,0.93,0.53,15
Giorgos Vagiannidis,0,0,47.06,0.37,0,0,0.84,0.37,0,0.37,0,0.37,0,0,19.47,85.14,4.68,55.17,0,0.11,0,0,0.11,0.05,0,0,57.14,51.81,0.58,0.58,19
Rafael Camacho,0.08,0.16,80,1.04,0,0,0.24,0.04,0,0.08,0,0.04,0.12,0.08,9.72,78.6,3.04,62.5,0,0,0,0,0.28,0.04,0.12,0,10,41.27,0.28,0.52,25
Dimitrios Metaxas,0,0,100,0.38,0,0,1.1,1.1,0,0.76,0,0.52,0,0,17.67,81.94,2.81,67.39,0,0.1,0,0,0.95,0.14,0.19,0,44.44,50.75,0.24,0.67,21
Hugo Sousa,0,0.06,0,0.39,0,0,0.94,1,0,2.28,0,0.28,0,0,25.83,86.24,1.39,62.86,0,0.11,0,0,1,0.28,0.06,0,53.57,51.28,0.44,1.17,18
Bryan Dabo,0.04,0.04,50,0.41,0,0,0.59,0.52,0,0.37,0.04,0.11,0.07,0.07,28.44,82.16,5.7,50,0,0.04,0,0,0.7,0.11,0.19,0.04,66.67,61.64,1.52,0.85,27
Georgios Valerianos,0.04,0,57.14,0.13,0,0,1.17,1.67,0.13,1.46,0,0.58,0.04,0.08,35.58,69.67,6.67,38,0,0.25,0,0,1.25,0.25,0.38,0.04,68.75,42.41,0.67,2.33,24
Giannis Bouzoukis,0,0,80,0.57,0,0,0.67,0.29,0,0.1,0,0.05,0.05,0.05,11.1,82.4,3.81,53.85,0,0,0,0,0.48,0.14,0.05,0,37.5,53.73,0.71,0.48,21
Cristopher Nunez,0.1,0.03,48.78,0.48,0.03,0,1.48,0.55,0,0.34,0,0.48,0.07,0,21.07,80.69,5.86,75,0,0.03,0,0,0.97,0.24,0.24,0,48.65,52.53,2.62,1.59,29
Dimitris Konstantinidis,0,0,0,0.44,0,0,1.33,0.78,0,0.56,0,0.56,0,0,27.78,74,3.44,44.19,0,0.11,0,0,1,0.11,0.44,0,50,41.67,0.11,1.44,9
Daniel Adejo,0,0,0,0.19,0,0,0.69,1.31,0,3.56,0,0.06,0,0,38.5,78.08,3.25,46.51,0,0.25,0,0,1.38,0.13,0.13,0,56.1,58.33,0.56,0.75,16
Petros Giakoumakis,0,0,12.5,1,0,0,1,0.21,0,0.07,0,0.14,0.07,0.07,12,70.83,2.86,63.64,0,0,0,0,1,0,0,0,37.04,41.43,0.43,0.79,14
Ahmad Mendes Moreira,0.03,0.06,31.43,0.9,0,0,0.26,0.29,0.03,0.32,0,0.26,0.19,0.16,14.65,59.69,3.61,35.42,0,0.03,0,0,0.84,0.16,0.23,0,34.48,33.81,1.03,1.32,31
Viðar Örn Kjartansson,0.19,0.16,0,1.23,0.03,0,0.1,0.03,0,0.06,0,0.03,0.03,0,7.58,75.32,1.35,58.33,0,0,0,0,0.55,0.06,0.03,0,37.5,40.43,0.74,0.58,31
João Pedro Silva,0.17,0.07,25,0.47,0.03,0,0,0.03,0,0.07,0,0.03,0.1,0.03,6.7,72.64,1.63,85.71,0,0,0,0,0.53,0.1,0.03,0,40,39.8,0.7,0.63,30
Georgios Koutsias,0.15,0,25,0.6,0,0,0.35,0.2,0,0.45,0,0.25,0.05,0.05,9.3,75.81,2.45,42.86,0,0.1,0,0,0.4,0.15,0.05,0,52.17,36.9,0.45,0.65,20
Christos Shelis,0,0,66.67,0.25,0,0,0.39,1.39,0.04,3.36,0,0.29,0,0,38.43,82.9,1.86,53.3,0,0.25,0,0,1.11,0.32,0.29,0,64.29,46.46,0.64,1.21,28
Georgios Tzovaras,0.12,0.04,66.67,0.4,0,0,0.32,0.16,0,0.32,0,0.24,0,0,4.28,58.88,1.16,45.45,0,0,0,0,0.16,0.04,0.08,0,61.11,43.06,0.32,0.68,25
Angelos Liasos,0.09,0,50,0.3,0,0,0.91,0.78,0,0.83,0,0.26,0,0,16.13,76.01,3.26,56.25,0,0.09,0,0,0.83,0.17,0.17,0,40,54.81,1.17,0.74,23
Bandiougou Fadiga,0.04,0,66.67,0.71,0,0,1.04,0.46,0,0.07,0,0.36,0.04,0.04,28.75,80.5,6.46,60,0,0.04,0,0,0.93,0.14,0.32,0,41.18,49.82,2.07,1.5,28
Fiorin Durmishaj,0.08,0,0,0.92,0,0,0.42,0.25,0,0.25,0,0.08,0,0,11.33,63.97,2.92,75,0,0,0,0,0.5,0.08,0.08,0,39.13,32.2,0.5,1.42,12
Jorge Díaz,0,0,59.09,0.43,0,0,1.25,0.5,0,0.64,0,0.43,0.04,0.14,26.11,81.81,5.82,63.3,0,0.14,0,0,1.07,0.32,0.14,0.04,28,53.13,2.29,1.46,28
Benjamin Verbič,0.08,0,24.14,0.92,0.04,0,0.69,0.23,0,0.12,0,0.08,0.08,0.04,11.04,76.31,3.12,71.43,0,0.04,0,0,0.15,0,0.08,0,38.89,42.21,1.27,1.19,26
Lefteris Choutesiotis,0,0,0,0,0,0,0,0.03,0.03,0.24,0,0.03,0,0,20.88,59.22,1.09,38.64,2.55,0.24,0.24,0,1.3,0.24,0.03,0,100,80,0.15,0.03,33
Marios Siabanis,0,0,0,0,0,0,0,0.2,0,0.6,0,0,0,0,30.8,63.64,1,37.5,2.8,0,0.2,0,1.2,0.2,0,0,100,100,0.6,0,5
Antonis Tsiftsis,0,0,100,0,0,0,0,0.14,0,0.57,0,0.14,0,0,24.14,69.23,1.14,37.04,2.14,0.14,0,0,1,0.14,0.14,0,100,83.33,0.29,0,7
Petros Bagalianis,0,0,0,0.5,0,0,1.25,0.88,0,1.25,0,0,0,0,27.25,86.24,2.63,60,0,0,0,0,1.38,0.5,0.13,0,27.27,58.06,0.75,0.5,8
Cheick Doukouré,0,0,50,0.44,0,0,1.06,1.19,0,0.81,0,0.44,0,0.06,27.38,89.73,3.88,78.79,0,0.19,0,0,0.94,0.06,0.25,0,33.33,34.62,0.25,1.44,16
Luis Perea,0.04,0.04,70.59,0.65,0.04,0,0.69,0.69,0,0.88,0,0.27,0.04,0,25.38,81.36,6,64.71,0,0.12,0,0,0.81,0.04,0.23,0,57.14,51.43,1.42,1.42,26
Facundo Bertoglio,0,0.05,52.17,0.68,0,0,0.68,0.32,0,0.14,0,0.18,0.05,0.05,12.41,72.16,3.95,50,0,0,0,0,0.45,0.14,0.09,0,16.67,48.78,1.45,1,22
Johan Martensson,0,0,100,0.15,0,0,0.7,1.11,0.07,0.81,0,0.41,0,0,22.93,81.42,3.37,62.2,0,0.15,0,0,0.93,0.22,0.15,0,56.82,53.57,1.11,1.41,27
Vykintas Slivka,0.03,0,53.33,0.41,0,0,0.69,0.69,0,0.9,0,0.21,0,0,29.07,70.58,5.66,42.72,0,0.07,0,0,1,0.17,0.17,0,57.83,50,0.9,1.34,29
Sebastian Grønning,0.13,0.13,100,0.63,0,0,0,0.13,0,0.13,0,0.13,0,0,5.13,68.29,1,0,0,0,0,0,0.13,0,0,0,30,23.53,0,0.75,8
Giannis Kargas,0,0,0,0.63,0,0,1.13,1.63,0,1.75,0,0.25,0.13,0.25,64.5,91.09,5.5,68.18,0,0.13,0,0,0.75,0.25,0.25,0.13,81.82,74.36,1.38,0.75,8
Sebastian Mladen,0,0,33.33,0.26,0,0,1.16,1.23,0.06,1.84,0,0.45,0.03,0.03,37,78.81,3.55,51.17,0,0.16,0,0,1.16,0.26,0.32,0,55,46.45,0.45,1.55,31
Nicolás Mezquida,0.04,0.04,30,0.78,0,4.35,0.74,0.17,0,0.17,0,0.3,0.09,0.09,12.7,81.16,3.91,80,0,0,0,0,0.43,0.13,0.17,0,37.5,42.05,0.61,1,23
Giorgos Kosteas,0.09,0,75,0.09,0.09,0,0.18,0,0,0,0,0,0,0,4.55,64,1.09,0,0,0,0,0,0.27,0.09,0.36,0,50,51.22,0.45,0.55,11
Marios Tzavidas,0.06,0.03,25,0.42,0.03,0,0.13,0.13,0,0.19,0,0.06,0.03,0.06,4.97,71.43,1.03,85.71,0,0,0,0,0.26,0.06,0,0,39.39,39.76,0.48,0.35,31
Gerónimo Bortagaray,0,0,0,0.17,0,0,0.83,0.33,0,1,0,0.17,0,0,21.67,82.31,0.83,52.94,0,0,0,0,0.67,0.17,0,0,0,42.86,0.17,0.67,6
Nikolai Alho,0.03,0,75,0.29,0,0,0.85,0.76,0.03,1.35,0,0.18,0.06,0.09,34.26,74.59,5.85,45.86,0,0.24,0,0,1.38,0.32,0.06,0.06,65.38,58.11,1.06,1.21,34
Stavros Panagiotou,0.05,0,0,0.68,0,0,1.16,0.89,0,0.63,0,0.37,0,0,16.95,64.6,3.21,24.44,0,0.16,0,0,0.79,0.21,0.26,0,50,54.12,0.84,0.47,19
Konstantinos Balogiannis,0.04,0.04,23.08,0.65,0,0,1.04,0.91,0,0.57,0,0.35,0.13,0.09,25.96,70.69,5.39,40,0,0.13,0,0,1,0.09,0.22,0,41.67,34.48,0.35,1.61,23
Alexandros Voilis,0,0,0,0.67,0,0,0,0,0,0,0,0,0.33,0,6.33,63.16,1,0,0,0,0,0,0.33,0,0.33,0,44.44,38.46,0.33,0.33,3
Nikolaos Zouglis,0,0,62.5,0.67,0,0,0.83,0.33,0,0.5,0,0.5,0,0,9.33,66.07,2.5,100,0,0,0,0,0.5,0.17,0,0,14.29,51.16,1,0.33,6
Christos Eleftheriadis,0.08,0.08,66.67,0.63,0.04,0,0.25,0.33,0,0.13,0,0.04,0,0,6.42,72.08,1.5,57.14,0,0.04,0,0,0.46,0.04,0.17,0,16.67,40.68,0.54,0.63,24
Paschalis Staikos,0,0,0,0.5,0,0,0.3,0.1,0,0.1,0,0.1,0,0,13.6,87.5,2.2,66.67,0,0,0,0,0.2,0.1,0.1,0,50,45.45,0,0.3,10
Emanuel Šakić,0,0,38.46,0.35,0,0,2.04,1.23,0,1.04,0,0.69,0.04,0,24.42,68.03,4.85,36.71,0,0.19,0,0,0.92,0.15,0.23,0,45,48.44,1.35,2.23,26
Samúel Kári Friðjónsson,0.07,0.14,57.14,0.75,0,0,0.29,0.11,0,0.32,0,0.36,0.04,0,11.96,80.9,2.68,62.5,0,0,0,0,0.43,0.07,0.11,0,66.67,48.72,0.64,0.43,28
Caleb Stanko,0.05,0,71.43,0.25,0.05,0,1.15,0.7,0,0.45,0,0.45,0,0,22.8,81.14,3.15,59.32,0,0.1,0,0,0.75,0.15,0.15,0.05,62.5,48.51,0.6,1.5,20
Nikola Stajić,0,0,100,0.75,0,0,2,1,0,2,0,0.75,0,0,28,63.39,4,33.33,0,0,0,0,1.25,0.25,0,0,33.33,62.5,1,0.25,4
Adrián Riera,0.04,0,60,0.57,0,4.35,1.04,0.09,0,0.13,0,0.39,0.09,0.09,16.78,76.17,5.57,68,0,0,0,0,0.74,0,0.04,0.04,33.33,51.55,0.52,0.48,23
Vasilios Soulis,0,0,0,0,0,0,0,0,0,0.89,0,0,0,0,19.89,76.54,0.22,43.48,2.22,0.11,0,0,1.22,0.22,0.22,0,50,50,0.11,0.11,9
Michaell Chirinos,0.07,0.14,40,0.93,0,0,1.14,0.29,0,0.43,0,0.57,0,0.14,20.21,80.57,6.71,46.67,0,0.07,0,0,1.36,0.29,0.07,0,14.29,45.54,1.79,1.5,14
Jonas Toró,0,0.07,62.5,0.71,0,0,0.79,0.79,0,0.14,0,0.07,0,0.07,10.71,74.67,2.64,50,0,0,0,0,0.64,0,0,0,45.45,40.28,0.57,1.57,14
Adrian Petre,0,0,0,0.2,0,0,0.2,0.2,0,0,0,0,0.2,0,7.8,71.79,1.8,0,0,0,0,0,0.6,0,0,0,50,38.46,0.4,1,5
Thievy Bifouma,0,0.09,50,0.27,0,0,0,0.09,0,0,0,0.18,0.27,0.27,11.18,78.86,4.73,50,0,0,0,0,0.27,0.09,0,0,80,38.89,0.36,0.36,11
Gonzalo Paz,0,0,75,0.5,0,0,1.92,1.58,0.17,3.08,0,0.08,0,0,23.42,61.57,2.75,30.86,0,0.17,0,0,1.33,0.25,0.42,0,56,60.81,0.42,1.25,12
Fabien Antunes,0,0,0,0.17,0,0,0.39,1.28,0,0.89,0,0.17,0,0,24.61,82.62,1.83,59.72,0,0.06,0,0,1.11,0.22,0.28,0,62.5,54.84,0.28,0.33,18
Dani Santafé,0,0,66.67,0.14,0,0,0.36,0.36,0,0.21,0,0.21,0,0,17.14,87.5,4.21,70.83,0,0,0,0,0.64,0,0.21,0,57.14,47.17,1.07,1.07,14
Apostolos Stamatelopoulos,0,0.06,0,0.41,0,0,0.24,0.06,0,0.12,0,0.06,0,0.06,5.71,70.1,1.71,100,0,0,0,0,0.53,0.12,0,0,39.13,43.75,0.47,0.53,17
Danny Bejarano,0.04,0,66.67,0.65,0,0,0.74,0.74,0,0.7,0,0.22,0.04,0.04,26.52,77.05,4.3,57.55,0,0.17,0,0,0.78,0,0.3,0.04,59.09,46.02,1,1.65,23
Abdoulaye Dabo,0,0,53.85,0.33,0,0,0.22,0.56,0,0.22,0,0.11,0.11,0.11,23.78,76.17,6.78,59.09,0,0.11,0,0,0.89,0.11,0.22,0,42.86,45.65,1,0.56,9
Dimitrios Kolovos,0.1,0.07,53.33,0.93,0,0,0.62,0.31,0,0.38,0,0.55,0.03,0.1,15.34,76.85,3.24,58.82,0,0,0,0,1.1,0.17,0.24,0,33.33,48.26,1.9,1.1,29
